Disease	Dimension 1	Dimension 2	Dimension 3	Dimension 4	Dimension 5	Dimension 6	Dimension 7	Dimension 8	Dimension 9	Dimension 10	Dimension 11	Dimension 12	Dimension 13	Dimension 14	Dimension 15	Dimension 16	Dimension 17	Dimension 18	Dimension 19	Dimension 20
Adjustment_Disorder	0.441080404	-0.398489054	-0.631884688	1.460083046	0.512586732	-0.467518588	-1.106126988	0.497995151	-0.017028156	-1.145970382	-0.607226584	2.017757592	1.693063062	0.481897725	0.279472919	-0.998818429	-0.487235188	0.954020085	2.329993484	0.00338652
Alzheimers_Disease	-0.50140537	0.251538574	-0.245883603	-1.356705415	2.170868671	1.474794263	-1.130532147	-0.059700888	2.487280993	0.463573638	1.035876858	-0.423786585	0.869678943	-1.140882975	-1.454862083	-0.356597061	-0.185810372	-0.997778867	1.044786227	-0.011255449
Pulmonary_Embolism_Infarction	-0.455529998	-0.647324623	0.981236542	0.462607386	1.379705708	0.271332878	2.370728169	0.294592844	-0.478962808	-0.969021705	-0.515958787	0.08209525	2.564197758	-0.579569137	-1.410654563	-1.086823684	0.721005322	1.522065471	-0.071835484	-0.004066502
Anxiety_Phobic_Disorder	-0.278374207	-1.769358959	-1.695176175	0.177029588	-0.54687534	0.167351834	0.111188538	1.889620189	0.890681466	-0.473767665	-0.156809834	0.091212898	0.951628557	0.700218883	0.323923713	-0.152607328	0.836378728	-0.726814437	1.14689782	-0.000109324
Autism	0.510377947	-1.565635438	0.561992019	1.799183653	-1.617835834	0.269491124	0.154468108	-0.943666382	1.132441591	-1.091304114	0.123979107	-0.997620224	-1.490183797	-0.361082861	-1.053040676	-0.081050119	-2.811736765	-1.420101583	0.389545684	-0.025781808
Bipolar_Disorder	-0.779726338	-0.287856457	-0.252630976	-0.112308856	-0.919986751	-1.425759418	0.3196126	1.188129203	-0.046094179	0.424836417	-0.911501715	1.505839519	1.711733176	-1.016008612	-1.201132644	0.974747858	-0.101948133	-2.32581642	0.971210808	0.002460859
Cataplexy_Narcolepsy	0.486507186	-2.804334186	-0.061491276	1.082265369	-2.209078914	0.667869745	-0.274227744	0.601371898	-1.713853561	0.591701875	-0.738011873	0.073023867	1.538002493	1.486516092	-0.906766014	-1.345303509	0.776821862	-0.255526512	0.072170706	-0.005113667
Childhood_Disintegrative_Disorder	0.659597348	-0.691559097	-0.126480672	0.047428025	-1.742834846	-0.375483609	-0.692429862	-0.238024565	1.31875436	-1.489677596	-0.298312254	-1.044149199	0.326898133	-0.734607772	0.352561695	0.634004623	-0.050499724	0.276684389	-0.215921307	0.018498796
Conduct_Disorder	1.159529083	-1.046808527	-0.386565601	-0.970662472	0.432677767	-1.338773727	0.592859146	0.264696121	1.062567173	-1.274035737	-0.327914941	0.022234066	-0.736215958	0.66318914	-1.578991028	-1.049254146	-0.830758122	-1.567077516	1.918371414	-0.002057796
Degenerative_Dementia	-0.485463935	-1.499869693	0.0679407	-1.669822485	0.370439181	1.791941236	-1.375300769	-0.149729982	1.895271121	0.922511624	1.492105198	-0.917260097	1.087867041	0.473602047	-0.531606624	-0.272187016	-0.358275107	-1.481517844	0.431638831	-0.006238164
Depression	-0.568499415	-1.884244458	-1.252090784	-0.031188596	-0.56942786	0.528521418	-0.037588288	1.976514391	0.597852983	-0.838520652	-0.271611637	0.683136003	1.268892872	0.199870475	-0.164080724	0.197315402	0.81829396	-0.493553095	1.252992117	0.002554502
Dissociative_Disorder	-0.338912084	-4.08788514	-0.622388333	-1.186779273	-0.618076052	-0.802075661	0.74272196	1.65003755	-0.628670385	-0.816747583	-0.159012036	0.173928993	1.107709193	-0.694687616	0.080570784	-0.61116986	-0.345502189	-1.133817105	-1.200566505	-0.008459147
Eating_Disorder	-0.173919888	-2.501159826	-0.226629749	0.330169196	-1.403937101	1.743457206	1.033271188	1.662316763	-0.292093612	0.516538699	-0.887842436	2.355871492	-1.559436085	0.637632853	-1.27955396	-0.352277237	-0.277759195	-0.41788888	1.588141948	-0.002869064
Pulmonary_Heart_Disease	0.215833267	-1.010204417	0.469284136	-0.019020522	0.295018654	-0.134511433	1.274212931	-1.329616593	-0.645070822	1.328787795	-1.012586453	-0.193252293	0.991368063	-1.014314019	-2.055900306	-1.395996639	2.520413572	-0.664657744	0.054285701	-0.006077974
General_Dementia	-0.710307689	-0.020895933	0.388798556	-1.266023752	2.288275136	1.630858982	-0.880985283	0.429621714	2.328027327	0.429078882	0.99864414	-0.216602386	0.71664284	-1.088556914	-1.534774156	-0.240493002	0.03598784	-1.134024888	1.259505094	-0.013041176
Impulse_Control_Disorder	-0.607900426	-1.590123464	-0.575773539	-0.635272441	-1.016142331	-1.837947449	-0.669383876	0.043991578	1.810178526	-2.842852379	-0.385095748	-0.245029129	0.566929155	0.594579911	-1.517623759	-0.144014661	-1.836093747	-0.506737148	0.519532417	-0.021756422
Intellectual_Disability	1.757877764	-1.205702172	0.306201508	0.736781614	-0.035073772	1.588981909	-0.69039504	-0.477944006	0.881764059	1.158779186	0.353855427	-1.243638341	1.692863578	-0.667298565	-1.505931111	-0.160426535	-1.615042568	-1.482310217	0.885397386	0.002467184
Learning_Disorder	2.24568718	-3.218474122	1.214028746	0.129879061	0.700927617	0.020604562	-0.210411141	-0.797562537	1.950655554	-2.727250552	1.185448523	0.947188767	-0.465892066	1.327072631	-0.400393151	-1.282075685	0.46567041	-0.816837827	0.321645955	-0.009794593
Migraine	0.842421711	-0.802336671	0.029202006	0.852400735	-0.677433528	-0.041677257	-0.110177753	2.418524473	0.18657636	-0.188274479	-0.457208201	0.462439319	1.582973356	0.641051692	0.703116186	-1.660091391	-0.16165724	-1.021550044	-1.163536326	-0.001510429
Mood_Disorder	-0.716972471	-0.278541116	-0.072503553	0.657387657	-0.142573673	-0.585316272	1.771959236	2.307748417	-0.138186133	-0.413611369	1.089575994	-1.007519891	1.258172722	0.116238217	-1.262384976	0.19589064	-0.766740283	-0.743067626	1.868592969	-0.008336249
OCD	0.233573055	-2.038694022	-1.965851078	0.371439274	-2.504152236	-0.446057271	0.106216865	0.316258465	1.159810728	0.215636105	0.584005731	0.718886561	0.104102142	-0.34827654	0.91269873	1.749706945	-0.930101011	-0.140958858	1.672962173	0.004021768
PTSD	1.200596094	-2.293439339	-1.01366758	-1.368060663	0.873085405	-0.035304589	1.370102386	2.03270798	-0.741886848	-1.600967986	-1.569371634	0.458967597	1.447689343	-0.295958361	0.056142458	0.870898042	-0.457980539	-0.289509832	0.644342889	-0.001426913
Paranoia	-1.570331535	-1.935847129	-0.554632634	-1.157168148	-0.848359341	-0.346535506	-1.576009655	1.285645977	1.875295358	-1.156242737	-0.088150601	-0.917092767	0.398974197	-0.465507282	-0.757602445	-0.492472856	-0.284585071	-1.825603127	-0.185727701	-0.006374975
Personality_Disorder	-1.54173988	-2.53995422	-0.547330181	-0.333861929	-1.208921324	-1.22047763	-0.301423074	1.297371822	1.17830338	-2.117471306	-0.269474968	1.187373429	0.904697883	-0.455335385	-1.44659402	0.277289394	-0.879714965	-0.413652048	0.301579846	-0.005560116
Varicose_Veins	-1.005887044	0.593911954	-1.045856407	-0.108510906	0.545934792	1.245817769	1.645320997	0.306214523	-2.427897918	-0.493065743	1.330802025	-1.198499608	1.11030159	-0.458566121	-1.406321552	0.571750337	-0.794397054	-1.250157285	-1.068612436	-0.001275342
Psychogenic_Somatoform_Disorder	1.06456743	-2.539503795	0.464333631	-0.640872292	-1.406012777	1.338352101	0.784070685	2.724614911	1.099000813	0.650813243	-0.112356758	0.763016958	0.918608874	0.998689582	0.686536681	-0.02921093	0.653248774	-0.164134786	0.272070105	-0.010451088
Schizophrenia_Related_Psychosis	-0.857753931	-0.577743813	0.74866776	-0.970229997	0.618354963	-0.682856198	-1.439700573	1.532058441	1.164716937	0.307851527	-0.773459259	-0.468008376	0.10472861	-1.023343218	-1.246685304	0.234015498	-0.06198111	-1.475448825	1.316938902	-0.004346959
Sleep_Disorder	1.118189852	-1.745213583	-0.991149302	0.939935454	-1.399822318	0.724202343	-0.417354329	0.514034538	-0.708486683	0.377607677	-1.072752132	-0.394567189	1.701442204	1.728222889	-1.444576276	-0.276074351	0.61442313	-0.285040551	0.822191754	-0.001902489
Speech_Language_Disorder	2.283585258	-1.013163674	1.213163878	1.383459678	0.088493243	1.352854854	0.729318957	-1.935212931	0.689105014	-0.185881966	0.974316237	-0.568478142	-1.800994546	0.5394594	-0.993975308	-0.379115988	-2.306489215	-0.742056501	0.23995257	-0.011921578
Substance_Abuse	-1.208374052	0.206786276	0.550530192	-1.006120002	-0.785979105	-1.643081895	0.774221709	2.184239829	0.834258183	-0.83981681	-0.654312905	-0.721499075	1.016855376	1.185688038	0.073179787	0.100919138	1.315315194	-0.538643129	0.832215883	-0.003265575
Tics_Tourettes	2.059390686	-1.858492429	-0.409408919	-0.259232541	-2.482362689	-1.621535424	-0.808819635	-0.581790736	2.571209122	0.442307262	1.120372823	0.341252137	0.311418756	2.148881577	-0.536223253	-0.676906697	0.003731913	-0.355894832	1.242126286	-0.00477989
Unspecified_Childhood_Psychoses	0.878765853	-3.090172319	-1.179431219	2.007296713	-0.851757938	-0.508852757	0.465980924	-1.810608609	0.592039609	-1.25605994	-0.231538843	-1.445032597	-0.581855165	-1.235907864	-0.578650628	-0.283856193	-1.412029271	-1.903453077	1.624354986	-0.025454684
Unspecified_Neuropsychiatric_Disorder	-0.216193809	-0.951840214	0.846049727	-0.835198774	1.66968661	0.765314618	-0.892303711	0.739511372	1.997605994	0.726738605	0.580434279	-0.531067769	0.555910225	-0.847796058	-1.130955611	-0.331848237	-0.298902277	-1.067380228	1.121458816	0.000189208
Unspecified_Recurrent_Headaches	1.058116879	-0.201628093	0.204467836	0.556813009	-0.2134693	0.624394859	-0.358933985	2.36766211	-0.35440394	-0.082229711	0.000522197	0.535151323	1.641863568	1.675603109	1.285556454	-1.182816636	0.169450066	-0.981703331	-0.885910751	-0.011993018
Vascular_Insufficiency	-1.16978905	0.976434349	1.040719934	-1.973085447	1.369087143	1.148093782	1.089259498	-0.151243444	0.258381536	1.475604906	-1.893504013	-1.381477173	0.524935782	-0.179970638	-0.366152105	-0.380456383	-1.017903557	-1.083167288	-1.106934988	-0.002895309
Neonatal_Disease	2.251270848	0.305421388	1.294757915	-0.184294682	-0.74440644	0.505767404	1.572854198	-1.617390906	-1.216703579	2.188063418	-0.983338112	-1.313512846	0.082471914	-0.533266422	0.983252347	-0.29201299	-1.693668628	-1.102342198	0.470853617	0.001114308
Acquired_Retinal_Defects	1.67397467	-0.691892064	-0.991898083	0.358826093	1.344776741	1.463747901	-0.602747431	-1.903244798	-0.796000189	0.247514295	-1.272242485	0.924681524	0.561759621	-1.379420233	0.089890381	0.511898838	-0.466529743	-0.021109451	-0.561470306	-0.004880297
Acquired_Visual_Disturbances	1.464394273	-0.828859645	-0.657505112	-0.230692527	0.339934778	0.181511031	-1.614927058	-0.509083455	0.165601546	-0.269492884	-0.777319932	0.768255255	-0.168939753	-0.40606174	0.22098036	-0.146709022	-0.607395709	-0.631166424	-0.57191095	-0.002691548
Cataract	1.216591346	-0.375530829	-1.737319896	-0.9586534	1.21989508	0.288845535	-1.489011938	-1.264870126	1.091314558	0.251350534	-0.7108258	0.664370671	0.26851501	-1.014851222	-0.77598736	0.808679199	0.165059337	0.215262948	-0.697118244	-0.010401018
Choroidal_Disorders	1.266206871	-1.408442328	-1.146595234	0.104274756	0.581017573	1.090923128	-1.548135393	-1.66502831	-0.856426142	0.597779305	-0.685847301	1.666501618	0.17928737	-0.701189406	1.288439561	0.056549046	-0.039547366	-0.255896729	0.103100591	-0.009450887
Chronic_Progressive_External_Ophthalmoplegia	0.245990631	-0.102585589	-0.517663831	-0.197483154	-0.053141035	0.12425522	-0.150942732	0.062635385	0.237992487	-0.413708727	-0.164020955	0.386456471	0.035652722	0.083858147	-0.180496621	-0.029746292	0.140792183	0.024406726	0.083455193	0.009415975
Conjunctival_Disorders	0.871421887	-0.166427298	-1.581465798	-0.326358966	0.284656434	0.069146746	-1.629808534	-0.93947139	0.374431851	-0.138125544	-0.628529055	1.038383701	-0.341251922	0.006991277	0.607361304	0.017939838	-0.10643197	-0.378985168	-0.694387181	0.00029496
Corneal_Disorders	0.799421803	-0.904754672	-1.596730981	-0.549065614	-0.029864388	0.472800424	-2.082394461	-0.844820932	0.490800826	0.381000961	-0.302857706	1.864991023	-0.613015675	-0.165619294	0.905316606	-0.211971698	0.160245324	-0.695363134	-0.635445658	-0.000816549
Disorders_of_Iris_Ciliary_Body	1.040234719	-1.823272787	-0.740992738	-0.953537582	0.174786469	0.181941025	-1.911453559	-2.27133094	0.132698434	-0.572175373	-1.232670958	1.82543732	-0.105382144	-0.645462938	0.757519815	0.530922698	-0.239577125	-0.490791265	-0.31034468	-0.000420881
Eyelid_Disorders	1.764715128	-0.734809568	-1.536193804	-0.927860148	0.198378525	-1.01525431	-2.751434827	-1.06214243	0.517792057	1.033146152	-0.671898961	0.712323996	-0.605402907	-0.291890259	-0.345125433	0.488436913	-0.319877858	-0.613271682	-0.44651561	0.004919046
Dopa-Responsive_Dystonia	2.227984413	-1.141003213	0.639284699	-0.759650088	-2.505076589	1.038988585	-0.206298862	2.052700694	-0.36120286	3.256070881	0.704260565	-0.942777651	0.614715412	0.769934717	-0.401321839	-0.937813228	0.334299222	0.026377673	-0.089384501	-0.003001535
Acrocephalosyndactyly	2.811553365	0.425874562	-0.084987656	-1.254043625	-0.55521222	-0.458439658	-0.187899341	0.667984806	-1.12267972	-0.195391784	-0.990878136	0.033611982	-0.052561899	-0.600543858	-0.461190584	0.131499087	0.306248712	-0.041773332	0.111253174	0.003388899
Glaucoma	0.742530259	-0.576858081	-1.683591585	-1.083155258	0.954108169	0.410691109	-1.764969198	-1.260504233	1.481363293	-0.889838688	-0.850206492	1.105043114	0.144749951	-1.24955285	-0.480826883	0.714941506	0.228882202	0.285806685	-0.711709034	-0.002219581
Globe_Disorders	1.373799735	-0.886855749	-0.819924821	-0.886786733	0.066555634	0.480882692	-2.073741427	-1.010261308	-0.482774893	0.511150295	-1.185356972	1.312870392	-0.362215963	0.025708309	0.995662204	0.466534455	0.315949563	-0.318715258	0.216272416	-0.002256608
Hereditary_Color_Blindness	0.407545461	0.053183169	-0.461104862	-0.503319964	-0.126257982	-0.03528137	-0.478427491	-0.094740561	0.074780535	-0.677137981	-0.300776268	0.596272648	0.129388389	-0.022304668	-0.11902494	-0.045643029	0.144311937	0.065958259	0.072117706	0.007821208
Hereditary_Corneal_Dystrophy	0.928265152	-1.269235625	-2.193493902	-0.926318477	0.976556642	0.84160051	-1.907889236	-1.233136369	0.977491806	1.049633982	-0.339422548	1.482797547	-0.232608993	-0.863501838	-0.326502768	0.49765454	-0.096209745	-0.604278385	-0.861575673	-0.008554753
Hereditary_Night_Blindness	0.098598133	0.123001133	-0.555046924	-0.248323014	0.159120824	0.072293362	0.10275084	0.078316463	0.185862901	-0.382974636	-0.062030294	0.236666561	0.151397579	0.148463875	-0.081695606	-0.070769533	0.096851231	-0.036725895	0.058224642	0.016650912
Hypotony_of_the_Eye	0.365568205	-1.938435829	-0.591931638	-0.918478568	-0.758574889	1.526833166	-2.246422186	-1.156767261	-0.552516139	0.489980564	-1.285231442	1.467012262	-0.138915062	-0.226957524	1.27554563	0.702276316	-0.13547499	0.188990584	0.202650372	0.003938168
Lacrimal_System_Disorder	2.765535007	0.621756546	-1.646886792	-1.080419717	-1.078915968	0.500848124	-1.031973155	-2.109622637	0.361003291	2.093284936	-0.938871318	-0.030284464	-1.246772978	-0.595688838	1.465252784	-0.051589291	0.45036807	-0.261554982	0.208812817	-0.00483727
Macular_Degeneration	1.501003934	-0.678162637	-1.828874287	-0.732977654	2.062300269	1.530818267	-0.257037835	-2.002880151	0.478889632	0.946908931	-0.043829635	0.567136051	0.818344114	-1.648230764	-0.875483284	0.46017699	-0.011205286	0.368952187	-0.383202409	-0.007222638
Non-Specific_Eye_Disorders	1.122763582	-0.792512848	-1.962498032	-0.531629743	0.188905735	0.549222368	-1.82442107	-0.796104387	0.71308914	0.751100456	-0.208312914	1.412385941	-0.281315169	-0.680366201	0.253236123	-0.098337747	-0.004831373	-0.411938095	-0.77455541	0.008516084
Optic_Chiasm_Disorder	0.518978347	-1.452843929	0.295342277	0.677753041	0.051541715	-0.185605028	-0.858209134	0.299533895	-0.026484108	-1.240328254	-0.473449791	-0.163829757	0.729364978	0.131372585	-0.509965248	-0.34693662	0.312543802	0.246381222	0.243170556	0.009108159
Aniridia	0.697815412	-0.252362813	-0.685596983	-0.878529999	-0.598217546	-0.412099237	-1.743983533	0.14146107	-0.581749675	-0.262953054	-0.810302613	0.614944053	-0.209897414	-0.245913334	0.412568424	0.542524719	0.053783139	0.138621121	0.254369391	0.004410215
Optic_Disc_Disorder	1.707552748	-1.712893253	0.605508502	0.627482993	0.456830397	-0.026265291	-2.343185052	-0.808341416	-0.983690477	-0.713239482	-1.135404868	1.27903042	0.065057174	-0.973385283	0.975709617	-1.099603885	-0.237789278	-0.025663035	-0.175215683	0.003065047
Optic_Neuritis_Neuropathy	1.256607103	-1.478466937	0.352084186	0.476570576	0.283078773	0.222993118	-2.754372161	-0.981081401	0.039778956	-0.795021995	-0.585223176	0.871046534	0.553494597	-1.940730557	0.444690217	-0.208913324	-0.709783988	-0.156002433	-0.943142792	0.001210853
Orbit_Disorders	2.108139762	-1.600588496	-0.275297667	0.366346918	-0.31854762	-1.698696831	-2.91277868	0.080093987	0.519932823	1.277385384	-0.360709994	1.234147659	-1.680639103	-0.22634274	0.521559695	0.403150247	1.280607554	-0.354133534	0.070132869	-0.002473981
Papilledema	1.39947738	-2.012570786	2.550999502	0.978637016	0.745601303	0.636220461	-2.779154393	-0.08454007	-1.460558509	-1.724576705	-1.824554202	1.287342892	0.126259961	-0.606131637	0.884105446	-1.037276043	0.330324056	0.289180856	-0.024828306	-0.007988478
Primary_Hereditary_Retinal_Dystrophy	1.756703913	-1.372779199	-1.248873221	0.946947462	0.909615762	1.906772786	-0.676127947	-1.976733784	-0.828567329	0.480489784	-0.52600694	1.229375242	0.670139449	-1.147157347	1.241813341	-0.353259472	-0.666869535	-0.236418627	-0.002151128	0.006107952
Refraction_Accomodation_Disorders	1.149627294	-0.627351681	-1.470376033	-0.221933062	0.235875113	0.216247334	-1.803187254	-0.881040505	0.14788814	-0.429818052	-0.800055445	1.13922176	-0.291532428	-0.35831497	0.106097169	0.318964156	-0.516700962	-0.443783125	-0.269082597	0.000198127
Secondary_Hereditary_Retinal_Dystrophy	1.233596183	-0.449071118	-0.298182254	-0.212322818	0.29794241	1.961221246	-1.003734298	-0.563817764	-1.123735983	0.477610488	-0.498673518	1.181218158	0.509369025	-0.385622721	0.992196636	-0.006402975	-0.163531875	0.290421265	0.330210278	-0.000706252
Visual_Pathway_Cortex_Disorder	2.516250876	-1.434393336	1.347004261	0.470342431	-0.111263858	0.981005133	-2.368160465	-0.116867707	-0.151997961	-0.488448366	-0.690402291	1.18671702	0.886087411	-0.684824848	0.370784954	-0.487228788	0.124414657	0.203276508	0.461552794	0.003562917
Vitreous_Body_Disorder	1.366817239	-0.582430423	-1.974479521	0.013289715	1.105502164	0.713998399	-1.224467481	-1.151011979	0.023849888	0.273609106	-0.780229022	1.183909206	0.393720284	-0.930793465	-0.245105125	0.509189188	-0.476808915	0.162336806	-0.72586303	0.004346072
Eustachian_Tube_Disorder	2.283989341	-0.036359194	-1.665771587	0.381644621	0.370984594	1.260767693	0.686383061	-0.130056546	0.663596573	-1.209133484	0.740084747	-1.200877172	-0.636024848	0.897818815	0.541610867	-0.769458275	-0.443091051	1.101091654	0.077125077	-0.001281062
Anophthalmia_Mircopthalmia	2.990215006	-0.952651172	-0.721905465	-0.417502945	-0.026198579	-0.422383393	-1.772200075	0.133940966	-1.861002554	0.691681887	-1.232397137	1.100050707	0.078743984	0.017366033	0.147051993	0.39355263	0.58502218	0.141957156	0.562073575	5.79E-05
External_Ear_Disorders	1.658481453	0.275584171	-1.839788948	-0.40051511	1.051489779	0.986964698	-0.294967314	-0.712489262	0.890934084	-0.603409246	0.853848417	-1.29913503	-0.424742384	0.462424727	0.016518011	-0.251753422	-0.33082794	0.510323124	0.12344076	-0.005305723
General_Ear_Disorder	1.731034593	0.424353811	-1.154611288	-0.195557164	0.0372807	0.767697114	0.347766371	0.114980926	0.725963724	-0.788471637	0.691718158	-0.941873334	-0.961014162	0.883362225	0.692485628	-0.758995196	-0.411042825	0.363058842	0.242047222	-0.001987101
Hearing_Loss	2.381735036	-0.445455798	-1.68231445	0.012008633	1.476373793	1.524375243	-0.307960312	-0.30884917	0.967687466	-0.622813027	0.793787751	-1.787648962	-0.233709735	0.62316514	0.031959057	-0.148541614	-0.557194502	0.984782159	-0.28440021	-0.001433026
Inner_Ear_Disorder	1.726353277	-0.396526852	-0.955527273	0.161012914	1.136939972	1.380511282	-0.228005567	1.152730671	1.107787797	-1.039723601	0.143185287	-1.277851512	-0.026432817	0.174634372	0.707250276	-0.708154231	-0.338522862	0.418420383	-0.923837552	-0.00399718
Otosclerosis	2.098653053	-0.482767545	-2.151614171	0.185030642	1.673382208	2.172416821	0.445228246	0.082939992	0.460692059	-0.313105857	1.231484854	-2.660606137	-0.380640652	-1.202698429	0.434977847	-0.65579946	-0.24778562	0.704276346	-0.123574384	-0.004814686
Tympanic_Membrane_Disorders	2.492440189	0.147523278	-1.489216678	-0.01674298	1.785972733	1.400031698	0.502555412	-0.369131821	0.857850124	-1.10270009	1.459286376	-1.587116085	-1.012834448	0.911300521	0.053170697	-0.827423638	-0.087518618	1.178370559	0.952707511	0.004323394
Unspecified_Middle_Ear_Mastoid_Diseases	2.412179513	0.502768581	-0.720406144	-1.244424259	0.288989111	1.395858607	0.740190657	-0.724459106	1.254860098	-1.407542874	-0.243931567	-1.078568353	-0.296367605	-0.579948181	-0.559008313	-0.161784151	0.325967675	0.54569934	0.346711286	-0.001140673
Charcot_Marie_Tooth_Disease	-0.716649374	-2.482327113	0.416056254	-1.528661842	-0.238382721	2.816717519	0.433639138	-0.385811056	-2.797338504	-0.144919615	1.371824976	0.437680184	-0.938281575	0.499467827	0.549616976	0.796631265	-0.833788073	0.948883884	-0.135893484	-0.001435009
Complex_Regional_Pain_Syndrome	-0.040413921	-0.177839034	1.195560027	-1.183524101	-1.890878507	1.746664275	1.016050963	2.733716801	0.164443085	-0.240630214	0.652614396	0.4761173	0.713260322	0.552108397	-0.000725548	1.767269736	-1.098969923	0.885044891	-0.541118201	-0.002975554
Cranial_Nerve_Disorder	2.10856709	-1.190167422	-0.337010769	-0.020330994	-0.156790948	1.60697439	-1.611432207	1.133394059	1.005051077	-0.221663214	0.850688673	-1.629947047	-0.691657929	0.364145139	1.106219606	-0.199457853	-0.267251828	0.429058296	-0.694289261	0.003135153
Anterior_Eye_Anomaly	2.599355805	-0.708061883	-0.83850398	-0.903214586	-0.415528953	-0.330770503	-2.515814302	-0.483405098	-1.076438874	0.579158335	-1.142398315	1.272544585	-0.509517326	-0.314475568	1.038777664	0.80544309	0.446781882	-0.10629744	0.223819118	0.003387969
Erythromelalgia	-0.674741275	0.622826639	-0.178410329	-0.291450005	-0.891827529	0.814567044	-0.025156252	0.533809834	-0.57961416	0.015110421	0.010473873	-0.533148639	-0.203647174	-0.081199053	-0.21693473	0.023372182	0.025449421	0.073415373	0.039628729	0.014220225
Familial_Dysautonomia_Related_Conditions	2.714321631	-1.194933659	0.593673342	0.670707519	-0.418939071	1.148273493	-0.265098334	0.462280505	-0.388213621	0.284117532	-0.597590175	0.947121154	-0.538255285	-0.003511279	-0.909655543	-0.060080377	0.347101364	0.723877142	0.472782003	0.007437986
Hereditary_Sensory_Neuropathy	-0.373271576	-0.750799817	-0.103486828	-1.428674805	-1.876179132	3.382937278	-0.401259085	0.198464165	-1.265524892	0.54718247	0.491086837	-1.011164699	-0.039659693	-0.333612286	-0.056789084	0.579968542	-0.743886155	1.059671093	0.386970409	-0.010165974
Inflammatory_Toxic_Neuropathy	-0.210062305	-0.580930743	1.390189202	-0.480102257	-1.705927436	2.684824618	-0.928317416	0.464981225	-0.197899154	0.701747989	0.476419956	-0.339095395	1.081234742	-0.26434798	0.281210088	1.415910662	-0.144611291	0.765120294	-0.180218515	-0.002041879
Myoneural_Disorders	2.761365681	-2.238376726	2.102547405	0.232147571	-1.036154402	2.330780183	1.530969667	0.155429542	0.217448719	0.535574358	0.666710684	1.264601338	-1.429887764	0.063783651	-0.021511987	1.28454498	-0.217301451	1.019223761	0.274141398	-0.004162426
Nerve_Root_Plexus_Disorders	0.44110586	-0.351831122	-0.365316807	-0.580051737	0.910194933	1.89189713	-0.517607015	1.803512205	-2.149169253	0.740962428	0.464130128	0.301695808	0.454840993	2.239438762	2.407561491	0.733173465	0.223863722	1.220056235	0.206726594	-0.007948821
Non-Specific_Pain	0.526056961	0.760012439	-0.334300571	-0.671191813	0.034402518	0.446206119	0.627111106	1.341796196	-0.274744503	0.258118748	0.685172334	1.09167059	1.537555011	1.007057277	0.533874126	0.583582693	0.391851856	0.327260023	0.205966697	0.006470582
Peripheral_Nerve_Disorder	0.074252094	0.463843077	0.000970845	-1.308171412	-1.210263496	1.480059535	-0.520939884	2.207471964	-0.264129802	-0.759700474	0.323707668	0.433203416	0.563746098	0.724685849	0.160388129	1.903773731	-0.237295388	1.086347789	-0.769289815	-0.007978704
Unspecified_Neuropathy	-0.165780238	-0.185430175	0.776403748	-0.812261484	-1.032994472	2.629200592	-0.939078439	0.889783364	-0.084753294	0.483634841	0.54066542	-0.514243792	1.358244587	-0.400682778	0.183299565	1.952179578	0.183315385	0.505778523	-0.291908965	-0.005316027
Balanced_Translocation	0.486101737	0.931873442	-0.214740693	-0.347260843	0.327953593	0.812977314	0.245465668	0.50823684	-1.237636942	-0.31716691	-0.134473917	-0.415967107	0.191247525	0.014242142	0.117201251	0.103211257	0.047882186	0.040558867	0.12317363	0.004314398
Breast_Disorder	0.318772498	0.939346711	-1.900377856	-0.73022536	-0.425937235	-0.128044157	0.210757044	2.017986795	-0.30883968	-0.115882433	-0.99665516	0.850821095	-0.426857419	-1.225597045	-0.315064381	-1.381230883	-0.044563635	0.482183468	-0.175427747	-0.00393533
Congenital_Breast_Anomaly	0.15418037	0.792620885	-0.364968712	-1.343428412	-0.612177782	-0.800908814	0.075165419	2.33266556	-1.401916748	0.530722976	-1.085896527	0.192087234	-0.471236562	-1.4945656	-0.144265107	-1.204072475	0.534538829	-0.677181699	-0.042796819	0.001068509
Disease_of_the_Female_Reproductive_Organs	-0.716805695	0.460957206	-1.612646335	0.391147121	0.183545459	0.517264769	0.915813381	1.821973698	-0.389432666	-0.473993905	-0.092055418	1.159215277	-0.532578655	-1.057407275	0.91261232	-1.095993395	-0.523652285	-0.159242023	-0.148851234	-0.002677055
Disease_of_the_Male_Reproductive_Organs	-0.245335087	-0.007797526	0.055827418	0.926018592	-0.113444022	-0.404887748	-0.260318059	-1.606694139	-0.263545264	-0.934532461	0.535082515	-1.598717169	1.542228554	1.854181741	0.745278796	2.434958062	0.086389974	-0.796334148	0.109625604	-8.11E-05
Gestational_Pregnancy_Related_Disorder	0.135122989	0.548170867	-0.155896349	1.17869341	-0.502280781	0.667603218	1.567359468	0.590800172	-2.303815099	0.318856467	-0.782674116	-0.482492515	-0.280017517	-1.427650452	2.515718488	-1.110426038	-0.067751867	-1.046474192	0.916539747	-0.003928533
Menopausal_Disorder	-0.059644922	0.722561572	-2.674335306	0.659203235	0.530885512	0.254545813	0.065179128	2.222698818	0.890645421	-0.200122382	-0.06485816	1.386070539	0.220679584	-0.935801508	-0.589850135	-0.577085914	-0.439283669	0.500670428	-0.607094205	-0.00253811
